Question,Answers,Comment,Instructions,Render as
うかつな発言はできない。（　）と戒める。,駟も舌に及ばず,うかつな発言はできない。__駟も舌に及ばず__と戒める。,Type the reading!,Text
失言で何人もの政治家が失脚しているが、（　）だ。,駟も舌に及ばず,失言で何人もの政治家が失脚しているが、__駟も舌に及ばず__だ。,Type the reading!,Text
口にした言葉は引っ込めることはできない。（　）なので気をつけるべきだ。,駟も舌に及ばず,口にした言葉は引っ込めることはできない。__駟も舌に及ばず__なので気をつけるべきだ。,Type the reading!,Text
発言の撤回は許されない。（　）だから、よく考えて発言すべきだ。,駟も舌に及ばず,発言の撤回は許されない。__駟も舌に及ばず__だから、よく考えて発言すべきだ。,Type the reading!,Text
親しき中にも礼儀ありというし、（　）だから、親しい人に対しても発言は慎重であるべきだ。,駟も舌に及ばず,親しき中にも礼儀ありというし、__駟も舌に及ばず__だから、親しい人に対しても発言は慎重であるべきだ。,Type the reading!,Text
この前までハイハイしていた子がもう成人式か。（　）だなあ。,駟の隙を過ぐるが如し,この前までハイハイしていた子がもう成人式か。__駟の隙を過ぐるが如し__だなあ。,Type the reading!,Text
（　）、時が経つのはなんともはやい。,駟の隙を過ぐるが如し,__駟の隙を過ぐるが如し__、時が経つのはなんともはやい。,Type the reading!,Text
人間の人生は短く、（　）だから毎日を大事にしなさい。,駟の隙を過ぐるが如し,人間の人生は短く、__駟の隙を過ぐるが如し__だから毎日を大事にしなさい。,Type the reading!,Text
一年が終わろうとしているが、（　）だった。,駟の隙を過ぐるが如し,一年が終わろうとしているが、__駟の隙を過ぐるが如し__だった。,Type the reading!,Text
（　）ようではこの国は滅びる。まずは国民から変わらなければならない。,頸を延べ踵を挙ぐ,__頸を延べ踵を挙ぐ__ようではこの国は滅びる。まずは国民から変わらなければならない。,Type the reading!,Text
この日が来るのを今か今かと（　）日々だった。,頸を延べ踵を挙ぐ,この日が来るのを今か今かと__頸を延べ踵を挙ぐ__日々だった。,Type the reading!,Text
日照り続きだったので、雨の日を（　）。,頸を延べ踵を挙ぐ,日照り続きだったので、雨の日を__頸を延べ踵を挙ぐ__。,Type the reading!,Text
ともこちゃんに会えるのを（　）もかなわなかった。,頸を延べ踵を挙ぐ,ともこちゃんに会えるのを__頸を延べ踵を挙ぐ__もかなわなかった。,Type the reading!,Text
宇宙の謎を解明するような天才の出現を（　）。,頸を延べ踵を挙ぐ,宇宙の謎を解明するような天才の出現を__頸を延べ踵を挙ぐ__。,Type the reading!,Text
たとえ一点差であっても、結果が合格と不合格では（　）なので結果がすべてだ。,霄壌の差,たとえ一点差であっても、結果が合格と不合格では__霄壌の差__なので結果がすべてだ。,Type the reading!,Text
入学の時点では横並びなのに、卒業する時には学力は（　）となる。,霄壌の差,入学の時点では横並びなのに、卒業する時には学力は__霄壌の差__となる。,Type the reading!,Text
練習不足は明らかで、毎日頑張った健太くんと僕の技術は（　）だった。,霄壌の差,練習不足は明らかで、毎日頑張った健太くんと僕の技術は__霄壌の差__だった。,Type the reading!,Text
正社員と非正規社員では、生涯年収は（　）だ。,霄壌の差,正社員と非正規社員では、生涯年収は__霄壌の差__だ。,Type the reading!,Text
先進国の年収は年々上がり続けていたが、日本は上がらず今では（　）である。,霄壌の差,先進国の年収は年々上がり続けていたが、日本は上がらず今では__霄壌の差__である。,Type the reading!,Text
運動会の玉入れで、赤組と白組が、（　）大接戦になった。,鎬を削る,運動会の玉入れで、赤組と白組が、__鎬を削る__大接戦になった。,Type the reading!,Text
テレビ局、広告代理店、スポンサーが入り乱れて、（　）すさまじい世界だ。,鎬を削る,テレビ局、広告代理店、スポンサーが入り乱れて、__鎬を削る__すさまじい世界だ。,Type the reading!,Text
どこの企業でも、今ではそういう商品に（　）いるんだろう。,鎬を削って,どこの企業でも、今ではそういう商品に__鎬を削って__いるんだろう。,Type the reading!,Text
昔はよく取っ組み合いをしたものだが、今は、喧嘩こそしないが、お互いに心の中で（　）いる。,鎬を削って,昔はよく取っ組み合いをしたものだが、今は、喧嘩こそしないが、お互いに心の中で__鎬を削って__いる。,Type the reading!,Text
この辺は、多くの銀行が（　）いる金融街です。,鎬を削って,この辺は、多くの銀行が__鎬を削って__いる金融街です。,Type the reading!,Text
彼は、学生時代に僕と（　）バスケットボールの選手なんだよ。,鎬を削った,彼は、学生時代に僕と__鎬を削った__バスケットボールの選手なんだよ。,Type the reading!,Text
時効がある限り逃げたもの勝ちだ。それでは（　）と同じだ。,"鉤を窃む者は誅せられ,国を窃む者は諸侯となる",時効がある限り逃げたもの勝ちだ。それでは__鉤を窃む者は誅せられ、国を窃む者は諸侯となる__と同じだ。,Type the reading!,Text
議員の息子の交通違反はもみ消せるのに、庶民はそうはいかないとは（　）ようだ。,"鉤を窃む者は誅せられ,国を窃む者は諸侯となる",議員の息子の交通違反はもみ消せるのに、庶民はそうはいかないとは__鉤を窃む者は誅せられ、国を窃む者は諸侯となる__ようだ。,Type the reading!,Text
テロリストの要求は（　）物でのむわけにはいかなかった。,"鉤を窃む者は誅せられ,国を窃む者は諸侯となる",テロリストの要求は__鉤を窃む者は誅せられ、国を窃む者は諸侯となる__物でのむわけにはいかなかった。,Type the reading!,Text
（　）ようなことを強引に推し進めることを、（　）という。,"鉤を窃む者は誅せられ,国を窃む者は諸侯となる",__鉤を窃む者は誅せられ、国を窃む者は諸侯となる__ようなことを強引に推し進めることを、__横車を押す__という。,Type the reading!,Text
君の言っていることは（　）ようで、屁理屈だよ。,"鉤を窃む者は誅せられ,国を窃む者は諸侯となる",君の言っていることは__鉤を窃む者は誅せられ、国を窃む者は諸侯となる__ようで、屁理屈だよ。,Type the reading!,Text
